House_ID,Area,Bedrooms,Age,Price
39563,3773,4,24,443300
39564,1015,4,12,179500
39565,1029,3,32,150900
39566,3170,3,23,374000
39567,3072,2,33,344200
39568,2485,4,10,328500
39569,2110,3,36,255000
39570,845,4,46,128500
39571,2636,4,24,329600
39572,1837,3,40,223700
39573,1432,4,31,202200
39574,3222,3,0,402200
39575,3550,5,28,427000
39576,1786,3,40,218600
39577,1132,4,10,193200
39578,2679,5,21,346900
39579,3013,4,11,380300
39580,1306,4,0,220600
39581,916,5,15,176600
39582,1742,2,15,229200
39583,1435,5,38,205500
39584,2389,4,2,326900
39585,2262,4,36,280200
39586,3304,2,35,365400
39587,2791,5,29,350100
39588,1668,3,2,244800
39589,2094,4,34,265400
39590,2534,5,30,323400
39591,3063,1,34,332300
39592,912,4,49,132200
39593,3887,3,11,457700
39594,3063,4,48,348300
39595,1226,5,29,193600
39596,1958,2,24,241800
39597,1866,1,22,224600
39598,3611,3,16,425100
39599,1083,4,39,159300
39600,1633,3,0,243300
39601,3969,2,16,450900
39602,3931,1,40,413100
39603,1029,3,42,140900
39604,2719,5,44,327900
39605,2466,5,34,312600
39606,1184,3,17,181400
39607,958,1,9,146800
39608,1623,4,46,206300
39609,3318,5,32,399800
39610,1007,4,5,185700
39611,973,4,20,167300
39612,2623,3,46,296300
39613,1904,5,29,261400
39614,1841,3,25,239100
39615,1816,2,6,245600
39616,1507,4,20,220700
39617,2183,1,37,241300
39618,2691,4,46,313100
39619,2102,1,49,221200
39620,3822,3,44,418200
39621,3244,5,32,392400
39622,3821,4,49,423100
39623,3613,2,2,429300
39624,1476,4,11,226600
39625,3364,1,32,364400
39626,1461,1,23,183100
39627,2363,1,6,290300
39628,2060,5,7,299000
39629,3153,2,46,339300
39630,1157,2,36,149700
39631,2108,1,34,236800
39632,2116,2,6,275600
39633,1218,2,3,188800
39634,2291,3,33,276100
39635,1441,2,38,176100
39636,2393,1,21,278300
39637,1306,5,32,198600
39638,2481,3,10,318100
39639,2301,2,8,292100
39640,2185,3,41,257500
39641,1111,4,50,151100
39642,2457,3,14,311700
39643,3551,3,27,408100
39644,1044,3,29,155400
39645,1276,2,41,156600
39646,1414,3,48,173400
39647,3283,5,43,385300
39648,1049,2,22,152900
39649,3893,1,3,446300
39650,3324,4,13,409400
39651,2395,1,18,281500
39652,2573,2,23,304300
39653,2729,1,44,288900
39654,2675,4,35,322500
39655,1310,3,6,205000
39656,2469,1,17,289900
39657,2672,2,42,295200
39658,1573,5,44,213300
39659,2165,4,48,258500
39660,1723,1,14,218300
39661,3913,5,46,445300
39662,873,4,48,129300
39663,1608,1,4,216800
39664,3678,2,40,397800
39665,1845,5,35,249500
39666,3067,5,19,387700
39667,2926,1,6,346600
39668,1034,1,9,154400
39669,3004,2,0,370400
39670,3174,2,33,354400
39671,3985,3,22,456500
39672,1441,1,29,175100
39673,1420,2,41,171000
39674,1784,1,39,199400
39675,2098,2,18,261800
39676,3891,4,32,447100
39677,3453,2,33,382300
39678,2417,2,15,296700
39679,3711,4,33,428100
39680,3596,4,29,420600
39681,2595,3,23,316500
39682,3762,2,31,415200
39683,3746,4,35,429600
39684,3845,3,15,449500
39685,1659,3,18,227900
39686,3420,1,39,363000
39687,2885,4,48,330500
39688,2965,5,2,394500
39689,3237,4,16,397700
39690,3527,4,30,412700
39691,1176,3,2,195600
39692,3696,4,11,448600
39693,2697,4,37,322700
39694,1175,3,45,152500
39695,2404,3,29,291400
39696,1394,1,39,160400
39697,3594,1,5,414400
39698,1865,4,12,264500
39699,2807,4,33,337700
39700,3305,2,4,396500
39701,1851,5,21,264100
39702,3588,2,8,420800
39703,1428,2,32,180800
39704,3173,4,26,381300
39705,2332,3,11,302200
39706,3466,3,47,379600
39707,3172,5,17,400200
39708,2630,3,46,297000
39709,1983,4,41,247300
39710,3363,3,8,408300
39711,1545,1,24,190500
39712,2077,5,29,278700
39713,2751,3,36,319100
39714,3095,3,41,348500
39715,3245,1,15,369500
39716,3429,2,26,386900
39717,3050,4,22,373000
39718,2125,3,5,287500
39719,1971,1,30,227100
39720,1020,1,41,121000
39721,3714,2,13,428400
39722,2671,3,26,321100
39723,3110,2,16,365000
39724,3143,5,42,372300
39725,3867,1,5,441700
39726,3139,4,13,390900
39727,1483,1,18,190300
39728,1675,2,9,228500
39729,1854,4,44,231400
39730,3915,4,30,451500
39731,2762,1,26,310200
39732,3402,4,38,392200
39733,1148,3,39,155800
39734,1018,1,2,159800
39735,1822,2,46,206200
39736,1249,5,27,197900
39737,1303,2,48,152300
39738,885,3,47,121500
39739,2088,5,23,285800
39740,1322,5,36,196200
39741,3951,2,10,455100
39742,3308,1,10,380800
39743,3861,1,50,396100
39744,1429,5,30,212900
39745,3099,2,46,333900
39746,817,2,13,138700
39747,2068,1,42,224800
39748,1976,3,10,267600
39749,2432,1,43,260200
39750,1299,1,5,184900
39751,1257,3,0,205700
39752,914,1,11,140400
39753,1552,5,1,254200
39754,1568,5,35,221800
39755,3294,5,8,421400
39756,3200,5,15,405000
39757,3472,5,40,407200
39758,2670,2,41,296000
39759,3388,2,33,375800
39760,1121,3,0,192100
39761,2772,4,32,335200
39762,1025,5,1,201500
39763,1160,4,28,178000
39764,2354,4,41,284400
39765,1633,5,8,255300
39766,911,1,7,144100
39767,1011,3,27,154100
39768,2056,4,2,293600
39769,1747,1,43,191700
39770,958,1,10,145800
39771,3419,5,0,441900
39772,2708,3,47,303800
39773,2147,5,5,309700
39774,3964,3,41,435400
39775,2071,5,12,295100
39776,3517,3,44,387700
39777,1710,2,26,215000
39778,3870,1,22,425000
39779,3251,1,33,352100
39780,1203,1,42,138300
39781,2641,3,31,313100
39782,3448,1,28,376800
39783,2490,2,5,314000
39784,2263,2,39,257300
39785,2056,4,13,282600
39786,992,1,13,146200
39787,1922,5,32,260200
39788,2774,5,45,332400
39789,3984,5,23,475400
39790,2442,2,34,280200
39791,1799,4,10,259900
39792,2539,4,13,330900
39793,1322,2,44,158200
39794,1149,4,44,160900
39795,3163,5,25,391300
39796,2540,5,47,307000
39797,3790,2,25,424000
39798,2744,5,39,335400
39799,2360,3,33,283000
39800,3760,5,14,462000
39801,1451,1,27,178100
39802,1434,2,30,183400
39803,3858,2,1,454800
39804,2601,4,21,329100
39805,1392,4,40,189200
39806,3291,4,34,385100
39807,3468,1,17,389800
39808,2031,5,43,260100
39809,1555,2,31,194500
39810,2099,5,34,275900
39811,1296,4,46,173600
39812,1572,2,5,222200
39813,3221,4,3,409100
39814,2398,1,29,270800
39815,983,2,49,119300
39816,831,4,11,162100
39817,1082,4,36,162200
39818,1635,4,7,246500
39819,3720,1,20,412000
39820,2255,5,30,295500
39821,1485,5,21,227500
39822,1261,5,13,213100
39823,1670,1,8,219000
39824,3831,5,32,451100
39825,1167,5,15,201700
39826,3505,1,17,393500
39827,965,2,15,151500
39828,3847,4,29,445700
39829,2528,4,43,299800
39830,1401,1,11,189100
39831,3974,5,13,484400
39832,3441,3,39,385100
39833,2973,5,36,361300
39834,837,3,29,134700
39835,1147,4,20,184700
39836,2036,1,5,258600
39837,2821,5,23,359100
39838,3584,1,12,406400
39839,1533,5,45,208300
39840,1225,5,27,195500
39841,2070,5,16,291000
39842,1447,3,9,215700
39843,3133,1,12,361300
39844,1119,4,42,159900
39845,1311,2,32,169100
39846,3072,3,6,381200
39847,3353,4,36,389300
39848,3978,1,4,453800
39849,2522,2,32,290200
39850,2556,2,33,292600
39851,2577,1,13,304700
39852,3589,3,50,388900
39853,3876,5,20,467600
39854,3315,5,17,414500
39855,2339,5,13,320900
39856,1737,4,26,237700
39857,1564,1,38,178400
39858,3010,3,37,344000
39859,1452,1,47,158200
39860,3748,2,25,419800
39861,3655,4,27,428500
39862,2929,3,0,372900
39863,1280,2,12,186000
39864,1315,5,34,197500
39865,2463,5,21,325300
39866,986,5,44,154600
39867,945,1,2,152500
39868,1805,2,46,204500
39869,951,3,49,126100
39870,2186,2,20,268600
39871,892,3,0,169200
39872,3902,4,34,446200
39873,2649,4,37,317900
39874,3387,3,9,409700
39875,3496,2,23,396600
39876,1401,3,46,174100
39877,848,3,7,157800
39878,2702,5,48,322200
39879,3388,3,3,415800
39880,3003,5,33,367300
39881,1574,5,31,226400
39882,1345,3,43,171500
39883,2263,1,24,262300
39884,2060,2,30,246000
39885,1449,3,37,187900
39886,3848,4,9,465800
39887,2823,3,34,328300
39888,1880,3,39,229000
39889,974,4,12,175400
39890,2037,5,13,290700
39891,2874,5,3,384400
39892,2741,1,35,299100
39893,1942,3,2,272200
39894,946,3,50,124600
39895,1667,2,2,234700
39896,3112,5,2,409200
39897,3105,3,47,343500
39898,2683,2,7,331300
39899,3674,1,46,381400
39900,1542,2,26,198200
39901,2322,5,8,324200
39902,1509,5,5,245900
39903,2150,1,19,256000
39904,1893,3,35,234300
39905,2752,2,9,336200
39906,3896,3,27,442600
39907,2405,3,3,317500
39908,2481,3,1,327100
39909,2654,4,37,318400
39910,3066,1,0,366600
39911,1360,3,42,174000
39912,1691,1,2,227100
39913,3911,3,4,467100
39914,1396,2,7,202600
39915,3190,2,15,374000
39916,3350,1,11,384000
39917,1249,3,19,185900
39918,3183,1,13,365300
39919,2851,1,27,318100
39920,2625,4,32,320500
39921,3606,3,42,398600
39922,3364,4,41,385400
39923,2049,3,45,239900
39924,1973,5,46,251300
39925,3085,5,46,362500
39926,2483,4,23,315300
39927,2950,5,1,394000
39928,1998,4,37,252800
39929,1809,5,40,240900
39930,2571,4,5,342100
39931,3905,5,32,458500
39932,2507,1,4,306700
39933,3365,1,43,353500
39934,1239,1,23,160900
39935,2108,3,27,263800
39936,3072,2,47,330200
39937,3412,4,32,399200
39938,2830,2,48,305000
39939,3930,1,17,436000
39940,2767,4,24,342700
39941,1045,4,36,158500
39942,2342,3,28,286200
39943,2037,2,12,261700
39944,3775,2,48,399500
39945,2413,5,15,326300
39946,2524,4,12,330400
39947,1752,1,19,216200
39948,3666,5,2,464600
39949,3063,5,37,369300
39950,1082,4,42,156200
39951,3420,5,38,404000
39952,3229,4,13,399900
39953,3916,4,11,470600
39954,2740,5,32,342000
39955,971,1,16,141100
39956,2044,5,17,287400
39957,1918,2,42,219800
39958,2682,4,11,347200
39959,2891,1,44,305100
39960,3075,3,25,362500
39961,3421,3,27,395100
39962,3164,5,12,404400
39963,3578,3,36,401800
39964,1400,2,11,199000
39965,3471,5,3,444100
39966,2823,5,19,363300
39967,1266,1,9,177600
39968,2538,4,48,295800
39969,1096,5,44,165600
39970,3392,5,46,393200
39971,3336,5,50,383600
39972,1819,1,9,232900
39973,3062,5,38,368200
39974,2347,4,27,297700
39975,3873,4,11,466300
39976,2698,5,21,348800
39977,1460,1,20,186000
39978,1453,3,44,181300
39979,1601,5,14,246100
39980,1140,5,15,199000
39981,1503,2,38,182300
39982,3254,1,1,384400
39983,1652,4,49,206200
39984,1105,1,14,156500
39985,2733,1,14,319300
39986,2587,5,22,336700
39987,1673,2,17,220300
39988,2381,5,28,310100
39989,1294,1,42,147400
39990,3425,5,32,410500
39991,2485,1,28,280500
39992,2405,4,36,294500
39993,2337,5,16,317700
39994,3388,5,25,413800
39995,3615,4,42,409500
39996,2435,5,8,335500
39997,1695,1,20,209500
39998,3302,3,39,371200
39999,1967,5,0,296700
40000,3146,4,8,396600
40001,3274,4,45,372400
40002,2661,3,26,320100
40003,3563,1,13,403300
40004,1556,2,35,190600
40005,830,1,30,113000
40006,3179,5,45,372900
40007,2793,4,34,335300
40008,2899,4,29,350900
40009,1042,1,17,147200
40010,3622,1,16,406200
40011,1485,5,40,208500
40012,2435,1,16,287500
40013,2240,3,49,255000
40014,2298,3,46,263800
40015,2215,2,27,264500
40016,2212,4,23,288200
40017,1372,5,36,201200
40018,2791,5,34,345100
40019,3719,1,27,404900
40020,3547,4,13,431700
40021,2231,2,35,258100
40022,3366,2,34,372600
40023,2012,2,49,222200
40024,3442,4,5,429200
40025,3130,2,37,346000
40026,2459,3,50,275900
40027,1398,1,20,179800
40028,2995,2,27,342500
40029,869,3,8,158900
40030,2193,3,12,287300
40031,2449,5,15,329900
40032,2338,1,46,247800
40033,3081,5,46,362100
40034,3526,4,41,401600
40035,3483,3,48,380300
40036,1266,5,22,204600
40037,1356,1,31,164600
40038,1693,3,45,204300
40039,1635,2,32,201500
40040,2110,1,44,227000
40041,1417,2,47,164700
40042,2117,4,20,281700
40043,2304,2,3,297400
40044,933,2,34,129300
40045,807,4,41,129700
40046,2875,4,45,332500
40047,1582,2,43,185200
40048,2133,3,10,283300
40049,1340,3,48,166000
40050,3474,5,36,411400
40051,1857,5,40,245700
40052,2854,4,21,354400
40053,2887,1,41,307700
40054,1708,2,48,192800
40055,2909,4,12,368900
40056,3957,4,35,450700
40057,3987,4,40,448700
40058,2120,3,36,256000
40059,3226,1,18,364600
40060,1121,3,39,153100
40061,1532,5,41,212200
40062,2218,4,23,288800
40063,2180,3,35,263000
40064,3686,4,3,455600
40065,3266,1,24,362600
40066,2159,2,30,255900
40067,2867,3,20,346700
40068,3259,1,29,356900
40069,2714,2,4,337400
40070,1348,4,3,221800
40071,2082,1,31,237200
40072,1404,5,4,236400
40073,2522,2,48,274200
40074,3204,2,15,375400
40075,3048,4,26,368800
40076,3919,5,11,480900
40077,3612,3,0,441200
40078,2381,1,1,297100
40079,3078,4,7,390800
40080,3966,5,42,454600
40081,3150,2,33,352000
40082,3234,2,44,349400
40083,1514,2,24,197400
40084,1724,5,33,239400
40085,3962,5,45,451200
40086,857,3,47,118700
40087,1233,1,0,183300
40088,3369,2,13,393900
40089,3615,3,31,410500
40090,3676,5,28,439600
40091,2584,3,47,291400
40092,1282,2,18,180200
40093,1166,1,29,147600
40094,1688,3,22,226800
40095,2652,5,4,361200
40096,2154,4,22,283400
40097,2523,4,34,308300
40098,2058,3,6,279800
40099,3730,5,30,443000
40100,1210,3,13,188000
40101,3030,3,26,357000
40102,3994,4,49,440400
40103,3005,3,39,341500
40104,2860,4,22,354000
40105,3413,5,43,398300
40106,3719,5,25,446900
40107,2612,5,6,355200
40108,3402,4,20,410200
40109,2602,2,23,307200
40110,1477,2,16,201700
40111,3710,2,42,399000
40112,1417,2,8,203700
40113,3051,5,14,391100
40114,3804,2,46,404400
40115,3149,3,3,391900
40116,3914,4,23,458400
40117,1594,2,30,199400
40118,3444,5,11,433400
40119,1528,2,43,179800
40120,2493,4,7,332300
40121,2685,1,16,312500
40122,3353,1,48,347300
40123,1438,5,42,201800
40124,990,5,8,191000
40125,2601,5,16,344100
40126,1698,2,15,224800
40127,2796,4,50,319600
40128,2907,4,34,346700
40129,2289,4,12,306900
40130,2202,1,11,269200
40131,2252,4,50,265200
40132,2909,5,29,361900
40133,2743,2,2,342300
40134,3149,1,4,370900
40135,1437,2,36,177700
40136,1798,3,12,247800
40137,3019,5,12,389900
40138,2328,1,27,265800
40139,862,5,46,140200
40140,3619,2,43,388900
40141,815,4,4,167500
40142,3538,3,19,414800
40143,1641,5,27,237100
40144,1924,3,35,237400
40145,2016,2,44,227600
40146,2796,5,47,332600
40147,1698,4,17,242800
40148,2290,3,22,287000
40149,3780,1,26,412000
40150,3022,2,1,371200
40151,2057,5,41,264700
40152,2314,1,39,252400
40153,1216,4,49,162600
40154,2356,4,30,295600
40155,1250,3,17,188000
40156,3683,2,47,391300
40157,2623,5,46,316300
40158,1079,1,22,145900
40159,1043,5,15,189300
40160,1474,1,25,182400
40161,2993,2,24,345300
40162,3938,4,36,447800
40163,902,4,34,146200
40164,3157,5,46,369700
40165,916,5,21,170600
40166,2295,3,8,301500
40167,1562,1,33,183200
40168,3585,3,44,394500
40169,2523,1,22,290300
40170,3034,2,41,332400
40171,1584,5,26,232400
40172,2292,1,9,280200
40173,1506,4,15,225600
40174,3723,2,3,439300
40175,1595,4,30,219500
40176,1272,2,3,194200
40177,3403,1,46,354300
40178,1481,4,49,189100
40179,893,1,13,136300
40180,1535,3,15,218500
40181,3637,2,46,387700
40182,2841,5,18,366100
40183,2885,4,2,376500
40184,3629,1,41,381900
40185,3329,4,45,377900
40186,2958,1,2,353800
40187,2713,3,49,302300
40188,3257,5,19,406700
40189,2389,4,1,327900
40190,3244,4,19,395400
40191,1950,1,25,230000
40192,2813,1,18,323300
40193,841,4,49,125100
40194,840,3,32,132000
40195,2310,4,46,275000
40196,2494,2,33,286400
40197,3246,2,27,367600
40198,3029,4,47,345900
40199,1543,3,48,186300
40200,3565,1,13,403500
40201,3311,1,13,378100
40202,1873,4,50,227300
40203,2231,5,28,295100
40204,1097,1,25,144700
40205,2992,2,32,337200
40206,815,2,4,147500
40207,3956,5,41,454600
40208,1875,5,1,286500
40209,906,2,8,152600
40210,1018,4,18,173800
40211,3782,4,26,442200
40212,3184,4,26,382400
40213,3768,2,25,421800
40214,1170,5,36,181000
40215,3845,3,36,428500
40216,3657,2,13,422700
40217,1053,2,2,173300
40218,2228,1,20,262800
40219,3427,4,45,387700
40220,2808,1,36,304800
40221,2522,2,39,283200
40222,3483,2,7,411300
40223,3901,2,5,455100
40224,3032,3,1,382200
40225,2112,1,5,266200
40226,3321,5,38,394100
40227,1784,4,10,258400
40228,3831,4,4,469100
40229,3349,3,9,405900
40230,3721,1,46,386100
40231,3948,4,38,446800
40232,1149,2,37,147900
40233,2907,1,6,344700
40234,2278,4,35,282800
40235,1678,1,46,181800
40236,3312,3,17,394200
40237,1110,5,9,202000
40238,1914,5,6,285400
40239,3778,1,35,402800
40240,3812,3,30,431200
40241,2121,4,49,253100
40242,1079,2,7,170900
40243,3558,1,39,376800
40244,1766,1,9,227600
40245,3989,4,39,449900
40246,1494,2,50,169400
40247,1709,2,27,213900
40248,3414,4,25,406400
40249,1070,1,19,148000
40250,2340,4,1,323000
40251,1924,5,45,247400
40252,2211,4,22,289100
40253,2109,3,22,268900
40254,3827,1,16,426700
40255,3924,3,40,432400
40256,2553,1,20,295300
40257,1640,1,38,186000
40258,2621,5,25,337100
40259,1803,4,30,240300
40260,1039,4,7,186900
40261,2439,5,50,293900
40262,1160,5,6,210000
40263,1533,2,20,203300
40264,1651,3,49,196100
40265,1659,1,22,203900
40266,1500,2,12,208000
40267,2150,4,41,264000
40268,3683,2,41,397300
40269,1622,4,27,225200
40270,2434,5,39,304400
40271,896,1,26,123600
40272,1126,1,31,141600
40273,2920,1,19,333000
40274,1793,5,12,267300
40275,2079,4,41,256900
40276,2566,5,1,355600
40277,1793,1,42,197300
40278,1132,1,18,155200
40279,1980,1,48,210000
40280,2764,4,14,352400
40281,3305,4,26,394500
40282,3581,2,11,417100
40283,3723,2,39,403300
40284,3705,3,9,441500
40285,898,4,27,152800
40286,3579,5,3,454900
40287,3772,4,3,464200
40288,1043,2,27,147300
40289,2300,1,41,249000
40290,2264,2,43,253400
40291,2198,2,28,261800
40292,3509,2,11,409900
40293,3853,3,48,417300
40294,1166,3,21,175600
40295,3346,3,3,411600
40296,2281,5,24,304100
40297,2960,3,49,327000
40298,3792,5,7,472200
40299,1847,4,28,246700
40300,1082,4,6,192200
40301,2115,3,7,284500
40302,2186,4,17,291600
40303,3248,4,25,389800
40304,3415,1,8,393500
40305,3925,3,35,437500
40306,3561,3,30,406100
40307,2537,2,48,275700
40308,1221,2,5,187100
40309,3696,4,35,424600
40310,2066,2,14,262600
40311,2177,1,17,260700
40312,2211,3,48,253100
40313,1274,1,39,148400
40314,3252,3,50,355200
40315,2883,5,43,345300
40316,1157,3,9,186700
40317,1357,1,7,188700
40318,2150,4,24,281000
40319,1867,2,33,223700
40320,3167,2,35,351700
40321,1537,1,5,208700
40322,3505,2,22,398500
40323,3319,4,47,374900
40324,3372,2,35,372200
40325,824,5,19,163400
40326,1439,3,22,201900
40327,2374,5,22,315400
40328,3723,3,35,417300
40329,2008,5,45,255800
40330,973,2,44,123300
40331,2217,2,21,270700
40332,985,4,22,166500
40333,2104,5,41,269400
40334,1800,3,8,252000
40335,2118,3,28,263800
40336,1327,2,20,182700
40337,3819,2,37,414900
40338,1483,2,36,182300
40339,3033,5,36,367300
40340,2367,3,29,287700
40341,1374,5,2,235400
40342,2834,3,32,331400
40343,2684,3,49,299400
40344,2124,4,47,255400
40345,1108,2,38,142800
40346,2012,5,42,259200
40347,2641,5,15,349100
40348,2234,2,27,266400
40349,1337,5,19,214700
40350,1657,4,42,213700
40351,2374,5,9,328400
40352,992,3,50,129200
40353,1986,2,27,241600
40354,852,2,44,111200
40355,1274,4,35,182400
40356,973,5,7,190300
40357,2019,3,38,243900
40358,2613,1,23,298300
40359,1499,3,0,229900
40360,3237,3,16,387700
40361,1256,5,19,206600
40362,2154,1,12,263400
40363,2318,4,12,309800
40364,3900,5,40,450000
40365,2969,2,30,336900
40366,3265,1,21,365500
40367,958,2,14,151800
40368,3445,1,14,390500
40369,2637,2,33,300700
40370,1315,5,46,185500
40371,1825,1,35,207500
40372,3950,4,31,454000
40373,1458,5,12,233800
40374,1477,1,19,188700
40375,1114,2,24,157400
40376,3175,3,21,376500
40377,1075,1,2,165500
40378,3563,5,40,416300
40379,1251,2,28,167100
40380,2388,5,40,298800
40381,1285,2,3,195500
40382,1930,5,17,276000
40383,1366,1,39,157600
40384,1045,1,20,144500
40385,3782,1,30,408200
40386,1688,2,33,205800
40387,3011,4,16,375100
40388,3374,5,25,412400
40389,800,4,24,146000
40390,3710,4,3,458000
40391,2984,4,38,350400
40392,950,3,27,148000
40393,2567,5,37,319700
40394,3851,3,1,464100
40395,2310,5,2,329000
40396,3889,3,28,440900
40397,2048,5,27,277800
40398,1928,1,37,215800
40399,1798,4,26,243800
40400,1497,2,6,213700
40401,1888,4,20,258800
40402,3180,5,37,381000
40403,3219,2,13,378900
40404,2030,4,43,250000
40405,3428,5,22,420800
40406,1485,4,34,204500
40407,3556,5,29,426600
40408,1727,3,28,224700
40409,2642,3,8,336200
40410,2532,1,44,269200
40411,1539,2,50,173900
40412,1070,3,22,165000
40413,2772,5,4,373200
40414,1510,4,13,228000
40415,1124,1,14,158400
40416,1789,4,14,254900
40417,2350,4,34,291000
40418,1597,2,10,219700
40419,2669,4,28,328900
40420,3767,2,36,410700
40421,3394,5,7,432400
40422,1892,4,49,230200
40423,3755,4,20,445500
40424,1011,4,14,177100
40425,2381,5,44,294100
40426,2243,3,11,293300
40427,3444,3,32,392400
40428,847,5,46,138700
40429,1030,1,38,125000
40430,1378,1,7,190800
40431,3797,2,23,426700
40432,1912,5,31,260200
40433,2554,1,6,309400
40434,3779,2,24,423900
40435,2899,4,48,331900
40436,1221,4,36,176100
40437,1410,1,45,156000
40438,1245,2,16,178500
40439,1760,2,30,216000
40440,930,3,9,164000
40441,3447,1,42,362700
40442,2471,3,49,278100
40443,3221,5,49,373100
40444,3398,2,7,402800
40445,3377,3,0,417700
40446,3976,2,8,459600
40447,3234,5,41,382400
40448,1135,3,47,146500
40449,3583,5,25,433300
40450,1940,2,9,255000
40451,1824,2,25,227400
40452,2452,4,44,291200
40453,3743,2,17,427300
40454,1337,4,2,221700
40455,1295,5,27,202500
40456,3883,1,16,432300
40457,1307,5,14,216700
40458,1480,4,34,204000
40459,3412,1,41,360200
40460,1580,4,24,224000
40461,1559,2,12,213900
40462,927,4,1,181700
40463,3947,1,34,420700
40464,2092,4,21,278200
40465,2993,3,17,362300
40466,3346,3,20,394600
40467,1765,5,10,266500
40468,1359,5,48,187900
40469,2022,1,42,220200
40470,1723,4,48,214300
40471,2427,2,46,266700
40472,3250,1,41,344000
40473,3823,1,3,439300
40474,3189,1,24,354900
40475,1871,5,33,254100
40476,1340,1,45,149000
40477,1999,4,4,285900
40478,1310,1,40,151000
40479,2866,2,32,324600
40480,3342,1,43,351200
40481,1154,5,6,209400
40482,3406,5,27,413600
40483,1144,2,43,141400
40484,1883,1,19,229300
40485,3535,1,9,404500
40486,2590,1,29,290000
40487,3076,5,2,405600
40488,946,1,27,127600
40489,3179,5,30,387900
40490,3280,5,39,389000
40491,1198,4,38,171800
40492,2523,3,30,302300
40493,3683,5,1,467300
40494,2234,3,30,273400
40495,1386,4,17,211600
40496,3446,3,9,415600
40497,2094,3,31,258400
40498,3604,2,47,383400
40499,3193,2,7,382300
40500,2342,3,20,294200
40501,2604,5,20,340400
40502,3884,1,42,406400
40503,2835,1,45,298500
40504,2227,4,20,292700
40505,1537,5,30,223700
40506,2577,3,26,311700
40507,1179,2,28,159900
40508,3268,1,13,373800
40509,2003,3,8,272300
40510,2461,1,10,296100
40511,3858,2,6,449800
40512,2106,2,4,276600
40513,3265,5,7,419500
40514,1155,3,40,155500
40515,815,3,2,159500
40516,1114,4,32,169400
40517,3380,4,18,410000
40518,1839,2,46,207900
40519,2286,5,47,281600
40520,3392,3,31,388200
40521,1493,5,40,209300
40522,868,2,8,148800
40523,1210,2,10,181000
40524,3923,4,34,448300
40525,3936,4,11,472600
40526,3659,3,11,434900
40527,1718,5,33,238800
40528,3694,2,49,390400
40529,1539,4,50,193900
40530,2290,5,35,294000
40531,3286,2,33,365600
40532,3377,5,29,408700
40533,3577,1,40,377700
40534,1072,1,2,165200
40535,1258,4,33,182800
40536,1619,1,48,173900
40537,1996,2,31,238600
40538,3415,4,14,417500
40539,1660,5,7,259000
40540,2773,3,50,307300
40541,2344,1,38,256400
40542,3344,1,41,353400
40543,1594,4,48,201400
40544,1604,2,8,222400
40545,1895,1,25,224500
40546,3781,5,21,457100
40547,2690,2,50,289000
40548,3839,1,37,406900
40549,1639,1,29,194900
40550,3482,5,32,416200
40551,1402,1,13,187200
40552,3583,2,4,424300
40553,2232,3,9,294200
40554,3838,3,43,420800
40555,2633,1,24,299300
40556,1166,4,19,187600
40557,1055,2,10,165500
40558,3287,3,50,358700
40559,2158,4,50,255800
40560,3282,3,33,375200
40561,1489,4,15,223900
40562,1107,1,3,167700
40563,2835,4,35,338500
40564,2496,1,27,282600
40565,3966,4,9,477600
40566,1208,4,23,187800
40567,1625,4,47,205500
40568,1991,2,8,261100
40569,2934,3,5,368400
40570,2850,4,36,339000
40571,3219,1,9,372900
40572,2351,4,30,295100
40573,3489,2,35,383900
40574,3894,2,40,419400
40575,897,2,33,126700
40576,3517,4,8,433700
40577,2574,4,28,319400
40578,2345,4,40,284500
40579,1120,3,37,155000
40580,1333,4,45,178300
40581,3667,5,0,466700
40582,3214,2,49,342400
40583,2007,4,11,279700
40584,1216,3,22,179600
40585,3576,1,0,417600
40586,2037,2,30,243700
40587,1647,4,37,217700
40588,1469,4,24,212900
40589,2743,1,37,297300
40590,2980,3,3,375000
40591,2900,5,42,348000
40592,1540,1,25,189000
40593,3542,3,31,403200
40594,822,3,27,135200
40595,3977,4,32,455700
40596,2454,4,26,309400
40597,1259,2,0,195900
40598,1449,4,7,227900
40599,1281,4,20,198100
40600,919,3,22,149900
40601,1472,4,31,206200
40602,3055,4,2,393500
40603,2684,4,43,315400
40604,1117,5,5,206700
40605,3185,5,5,413500
40606,3002,2,48,322200
40607,1667,1,24,202700
40608,1193,3,40,159300
40609,3352,2,13,392200
40610,1770,3,18,239000
40611,1112,1,12,159200
40612,2082,1,36,232200
40613,2861,2,40,316100
40614,876,5,29,158600
40615,1208,5,27,193800
40616,3241,5,41,383100
40617,3067,4,35,361700
40618,1543,4,6,238300
40619,1232,2,18,175200
40620,3653,4,48,407300
40621,2278,3,13,294800
40622,2477,2,48,269700
40623,2631,2,25,308100
40624,1787,1,19,219700
40625,2321,1,13,279100
40626,3501,2,38,382100
40627,3664,5,31,435400
40628,2353,1,46,249300
40629,1554,4,29,216400
40630,1475,2,27,190500
40631,1631,3,43,200100
40632,1919,2,44,217900
40633,827,3,17,145700
40634,3835,1,29,414500
40635,2053,5,37,268300
40636,1215,3,5,196500
40637,2872,5,5,382200
40638,2510,3,2,329000
40639,3520,5,6,446000
40640,1341,3,43,171100
40641,964,2,33,133400
40642,3055,2,17,358500
