House_ID,Area,Bedrooms,Bathrooms,Garage,Floors,Has_Garden,Location_Score,Year_Built,Distance_Center,Renovated,Price
92357,871,3,3,0,3,1,4,1985,11,0,148600
92358,3207,3,2,0,3,1,4,2006,37,1,366200
92359,1683,5,3,0,1,0,8,2014,50,0,216300
92360,3849,5,3,1,1,0,8,1992,35,0,441400
92361,914,1,2,0,1,0,5,1997,6,0,137400
92362,1376,3,2,1,3,0,4,1990,5,1,217100
92363,2233,3,1,0,2,0,8,1997,32,1,261300
92364,2250,4,1,0,3,0,8,2013,35,0,280500
92365,2552,4,3,1,2,0,3,1974,35,0,276700
92366,2502,1,2,0,3,1,7,2022,30,0,301200
92367,2351,3,2,1,3,0,8,1978,13,0,291600
92368,3394,1,2,1,1,1,7,1993,38,1,358400
92369,2614,5,3,0,3,1,8,2019,41,0,339900
92370,1107,2,3,0,1,0,8,1989,12,1,167700
92371,1586,4,3,1,3,1,7,1987,47,1,199100
92372,2689,3,1,1,2,1,10,1999,4,0,361900
92373,2781,4,2,1,2,1,9,1988,17,0,353600
92374,1191,5,2,0,3,0,6,2017,38,0,185100
92375,2450,2,3,1,2,0,2,1972,4,1,296000
92376,886,5,1,0,1,1,1,2019,36,1,151600
92377,1962,4,1,0,2,1,8,1972,0,1,273200
92378,2202,3,1,1,1,0,1,2018,39,1,259700
92379,3914,5,1,1,1,1,9,1975,6,0,472400
92380,1665,3,2,0,3,0,10,2011,22,0,238500
92381,3940,5,3,0,1,1,7,2006,33,0,463500
92382,952,3,2,0,3,0,8,2010,43,0,130700
92383,3319,1,2,1,3,1,8,1976,31,1,352400
92384,3511,3,1,1,3,1,10,2017,36,1,424100
92385,1417,2,3,1,2,1,10,1975,10,0,201700
92386,3137,4,3,1,1,1,5,1998,14,0,397700
92387,2318,1,1,0,3,0,3,2024,9,0,297300
92388,2731,5,1,1,2,0,7,2001,47,0,311600
92389,1737,5,1,0,2,1,1,1985,35,1,207200
92390,1670,4,1,0,3,1,7,1974,15,0,217500
92391,2414,4,2,0,1,1,4,2022,39,1,303900
92392,1934,1,1,0,1,0,9,2016,19,1,248900
92393,3324,1,1,0,3,0,10,1970,18,0,344400
92394,3234,2,2,1,1,1,5,2006,26,0,372400
92395,3314,1,2,1,2,1,6,1981,25,1,358900
92396,2064,5,1,0,2,1,5,1997,8,1,300400
92397,1027,2,2,1,2,0,9,2004,35,1,148200
92398,2485,4,1,1,1,0,3,2013,4,1,349500
92399,1774,3,1,0,1,0,1,1993,45,0,167900
92400,872,1,1,0,3,0,5,1979,35,1,79700
92401,2352,3,2,0,1,0,5,2009,48,0,250200
92402,2944,2,1,0,1,0,3,2025,47,0,307900
92403,1062,4,2,1,2,1,10,2003,18,0,197200
92404,1814,4,2,0,1,1,8,1993,18,0,247400
92405,1022,1,1,1,1,1,4,1973,47,1,76700
92406,2349,5,1,0,1,0,6,1987,28,0,274900
92407,1284,1,2,0,3,1,10,2004,39,0,153900
92408,3107,1,3,1,2,0,3,1988,32,0,320700
92409,2508,3,1,0,1,1,9,1982,12,1,308800
92410,3038,3,2,1,3,0,1,1984,23,1,344300
92411,3113,4,1,0,2,1,1,1993,12,1,377300
92412,1356,4,1,1,2,0,3,1978,7,0,193100
92413,1781,5,1,0,3,0,5,1999,7,0,265600
92414,3063,2,3,0,3,1,10,1982,12,0,365300
92415,2518,3,2,0,2,1,1,2001,45,1,271300
92416,2993,2,2,0,1,0,7,2025,16,0,372300
92417,3370,1,1,1,1,0,4,1998,34,0,343000
92418,3601,1,3,1,1,1,10,1986,49,1,366600
92419,1952,4,3,0,3,1,1,2002,13,1,281700
92420,3412,4,1,1,3,1,1,2001,0,0,437200
92421,2687,5,3,0,1,0,4,1970,1,1,345200
92422,3565,2,2,1,3,0,4,1979,49,0,342000
92423,1856,3,2,0,2,0,2,1979,24,1,210600
92424,3238,5,1,1,1,0,6,1998,16,1,407800
92425,882,1,3,1,1,0,8,1995,33,1,117700
92426,3896,4,1,0,3,0,5,2008,14,1,472600
92427,1252,1,3,0,1,1,5,1976,41,0,108700
92428,1897,1,3,1,2,0,6,1983,44,1,189700
92429,2467,1,2,0,1,0,6,1990,46,1,234700
92430,2487,5,3,1,2,0,9,2002,42,0,309700
92431,3277,5,1,0,2,1,8,1986,29,0,378200
92432,2789,3,1,1,3,1,10,1998,35,1,334400
92433,2712,4,2,1,3,1,9,1972,4,1,360200
92434,2219,4,3,0,1,0,3,1979,44,0,223900
92435,1501,3,2,1,3,0,10,2024,38,0,219100
92436,1651,2,1,1,3,1,5,2016,7,1,260600
92437,1017,2,2,1,1,0,2,1985,48,0,84700
92438,1259,4,1,0,2,1,3,1994,8,0,195900
92439,2560,5,1,0,1,1,7,1979,39,1,286500
92440,2141,5,3,1,2,1,8,1998,20,1,315100
92441,2411,5,1,1,3,0,8,2012,31,0,319600
92442,2265,2,3,1,3,0,4,1983,30,0,249500
92443,3013,4,3,1,3,1,8,2021,5,0,433800
92444,2275,3,1,0,3,1,6,1973,50,1,219500
92445,2992,2,1,0,3,0,6,2015,9,1,378700
92446,3369,2,3,1,2,0,3,1972,14,1,374900
92447,3314,1,1,0,3,1,2,1988,31,0,331900
92448,3908,4,1,0,2,0,6,2017,46,1,433800
92449,1211,1,3,0,1,0,3,1970,1,0,148600
92450,3533,1,2,0,3,0,10,2013,49,0,366800
92451,2700,5,1,1,1,1,9,1999,27,0,343500
92452,1185,2,3,0,1,1,2,1987,11,1,169000
92453,2715,2,2,1,2,1,5,1981,16,0,313500
92454,3789,2,3,0,2,0,7,1974,37,0,377400
92455,837,1,3,1,1,0,7,1988,48,1,81700
92456,3766,5,3,0,1,0,2,1976,22,1,423600
92457,3008,4,1,0,3,0,5,2017,35,1,361300
92458,3914,5,2,1,2,0,5,2017,50,0,442400
92459,2965,1,2,0,2,0,3,1999,2,0,349500
92460,3453,2,2,0,2,1,10,1995,50,0,352300
92461,2147,1,3,0,1,1,9,1995,12,0,268700
92462,997,5,1,1,3,0,7,2015,27,1,192200
92463,2305,4,1,1,1,0,8,1974,40,1,248500
92464,3098,2,3,0,1,0,1,1991,4,0,359800
92465,1816,3,2,0,3,0,7,2005,46,1,212600
92466,3315,3,2,1,1,1,9,2012,49,1,377000
92467,1631,5,1,0,2,0,9,1997,24,0,228100
92468,3996,4,1,0,1,1,4,2018,21,1,480100
92469,2372,4,2,1,1,1,2,2022,15,1,339700
92470,903,2,3,1,2,1,4,1973,46,1,89300
92471,2832,4,2,0,3,1,2,1998,25,0,337700
92472,2057,4,3,0,3,0,8,1990,2,1,304700
92473,2920,3,3,1,3,1,8,1971,20,1,349000
92474,2881,5,1,0,2,1,4,2019,44,0,341100
92475,1985,3,1,1,3,1,1,2004,34,1,243500
92476,1722,3,3,1,1,0,7,1988,10,0,240200
92477,1519,1,2,1,3,0,10,1975,23,1,181400
92478,2083,5,3,0,2,1,10,1985,21,0,283800
92479,3323,3,1,0,3,0,4,1999,31,0,361800
92480,1136,4,2,0,2,0,6,1986,8,1,187600
92481,2312,4,2,1,3,0,10,1977,1,1,325700
92482,2539,1,2,1,2,1,3,2008,4,1,333900
92483,996,3,2,1,2,1,4,2013,29,0,162100
92484,1794,3,3,0,1,0,9,1975,20,1,222400
92485,899,2,1,0,2,0,2,1980,36,1,82900
92486,3453,5,2,0,2,1,10,1999,40,0,401300
92487,2910,5,2,1,2,0,2,1990,35,1,338500
92488,2157,4,3,1,2,1,9,1988,42,0,258700
92489,1820,1,1,1,3,1,3,1972,34,1,179000
92490,3757,5,2,1,2,0,2,1988,6,1,464700
92491,3131,2,2,0,3,0,3,2001,33,0,334600
92492,2542,1,1,0,1,0,5,1983,15,1,274700
92493,1675,2,3,1,3,1,5,1983,23,0,209000
92494,2422,4,2,1,1,0,1,2024,16,0,330200
92495,3385,1,2,0,1,0,9,2008,1,1,418000
92496,1218,1,3,0,3,1,10,1978,27,0,144300
92497,2113,3,2,1,2,0,9,1972,32,0,232300
92498,2593,3,3,0,3,0,9,2010,38,0,309300
92499,1790,1,3,0,3,1,4,2003,16,1,238000
92500,3274,2,1,1,1,0,10,2010,38,1,368400
92501,1483,2,2,0,2,0,9,2012,11,1,229800
92502,1550,2,2,0,2,1,1,1980,46,1,142000
92503,2251,1,2,1,3,0,4,2012,17,1,288600
92504,842,3,1,0,1,0,1,2013,37,0,106700
92505,2835,5,2,1,3,0,5,2000,38,0,338500
92506,2445,3,2,0,3,1,10,2000,13,0,325000
92507,946,4,2,1,3,1,7,1982,22,0,155600
92508,1616,3,2,1,3,1,6,2020,4,0,275600
92509,3228,2,2,0,1,0,8,2024,5,1,420300
92510,2574,4,2,1,3,1,8,1992,40,0,303400
92511,2526,3,2,0,1,0,8,1987,14,1,309600
92512,3987,5,3,1,1,0,4,1988,30,0,450700
92513,2288,1,1,1,3,0,6,2011,35,1,263300
92514,1643,2,1,1,1,1,10,2009,11,0,243800
92515,3815,1,2,1,2,0,7,2016,6,1,468500
92516,1876,4,2,0,1,0,8,2019,39,0,242100
92517,3969,4,2,1,1,1,3,1977,4,0,465900
92518,3899,1,2,1,2,1,9,2001,20,1,450900
92519,1012,4,3,1,3,1,5,1984,10,1,190200
92520,2772,3,1,1,1,1,5,1984,28,0,306200
92521,3504,1,1,0,3,1,6,1970,0,1,394400
92522,3604,4,2,1,3,0,2,1981,18,1,417400
92523,3095,3,3,0,1,0,7,1982,45,0,311000
92524,2313,3,3,0,3,0,1,1984,25,1,265800
92525,3697,2,1,1,3,1,1,2023,26,0,428700
92526,2359,2,1,1,3,0,9,1973,41,1,239400
92527,1564,4,3,0,3,1,3,2018,44,0,209400
92528,3808,1,1,1,3,0,1,1973,19,1,391300
92529,3907,5,3,0,2,1,9,1982,3,1,495200
92530,3031,1,3,0,2,0,8,1993,4,0,362100
92531,866,5,3,0,3,0,5,2008,41,0,142100
92532,2880,1,1,0,3,1,7,2016,38,1,323000
92533,1990,2,1,1,1,1,9,1983,31,0,220500
92534,3187,2,3,1,3,1,10,1994,24,0,379700
92535,3545,1,3,0,2,0,1,2001,28,0,371500
92536,2347,2,2,1,3,1,1,1975,10,1,281700
92537,2068,4,2,0,1,1,3,1977,2,1,277800
92538,2309,2,3,1,3,0,10,1988,5,1,315400
92539,1395,1,2,1,2,1,5,2019,13,0,214000
92540,1648,3,2,1,1,0,4,1980,17,1,210300
92541,2890,1,1,0,1,1,4,2023,40,1,316000
92542,3466,4,2,1,2,1,4,2012,45,1,401100
92543,3304,4,3,0,1,1,7,2000,12,0,415400
92544,2674,2,3,1,1,0,7,1994,8,1,341400
92545,1401,4,3,1,2,0,6,1977,11,0,206600
92546,2963,2,2,1,1,0,5,1989,20,1,338300
92547,3748,4,3,1,2,1,3,2005,14,0,464800
92548,905,5,2,1,3,1,5,1993,1,0,200000
92549,1484,5,3,1,1,1,9,1983,25,1,225900
92550,2212,1,1,1,3,1,1,2013,8,1,294200
92551,3382,2,1,0,3,1,10,2011,43,0,369700
92552,3650,3,2,0,1,0,4,2006,41,0,385500
92553,3088,4,1,1,2,0,9,1971,27,1,348300
92554,895,5,1,1,1,1,3,1972,24,1,135500
92555,924,2,2,1,3,0,10,1989,21,0,141900
92556,1033,3,2,1,1,0,10,2001,29,0,156800
92557,1488,3,3,0,2,0,4,1992,49,1,158300
92558,1381,1,2,0,1,0,8,1978,1,1,185600
92559,2839,2,3,1,2,0,1,1997,32,1,315900
92560,2029,1,2,1,3,1,7,2002,39,1,235400
92561,3080,5,2,0,3,1,1,1984,5,0,386500
92562,919,3,2,0,3,1,2,1977,48,1,87900
92563,3478,4,2,1,2,0,10,1988,32,0,396800
92564,821,5,3,0,1,1,8,1994,34,1,147100
92565,3608,2,1,1,2,0,4,1994,26,0,387800
92566,2035,5,2,0,3,1,9,2014,10,1,327500
92567,3751,3,2,1,3,0,10,1991,20,0,438100
92568,3322,3,2,1,1,1,9,1991,46,1,361200
92569,3544,4,1,0,2,0,4,2018,19,0,427900
92570,2319,2,1,1,1,1,7,1995,40,0,247900
92571,1638,3,2,0,1,1,8,1970,48,0,151800
92572,3035,1,1,1,3,1,9,2001,29,0,342000
92573,1217,3,3,1,2,0,1,1977,9,0,171200
92574,1352,4,3,0,1,0,4,1998,19,1,202700
92575,3387,3,3,1,1,0,10,1992,37,0,376200
92576,1897,2,2,1,1,1,9,2010,28,1,254700
92577,835,3,2,1,2,0,10,1996,39,0,120000
92578,2796,5,2,1,1,1,4,1998,22,0,354600
92579,2233,1,3,0,3,0,2,2000,18,1,266300
92580,1330,4,3,0,3,0,7,1972,28,1,173000
92581,2597,5,3,1,1,0,2,2003,34,0,316700
92582,1487,2,2,0,1,1,2,1985,46,1,139700
92583,3886,5,2,1,1,1,3,1991,20,0,457600
92584,2445,4,2,0,2,1,1,1992,49,1,259000
92585,1932,2,1,1,1,0,6,2008,48,0,202200
92586,2971,1,2,1,3,0,10,1987,31,1,326600
92587,2128,3,1,1,3,1,1,1997,24,0,258800
92588,3889,3,3,1,1,0,2,1999,9,0,459400
92589,2931,3,3,1,1,0,3,1971,42,0,288100
92590,1504,3,2,1,2,1,4,2023,5,0,258900
92591,1717,3,3,0,1,0,5,1993,28,1,212700
92592,3215,1,1,0,2,0,5,1991,31,1,329000
92593,3241,3,1,1,1,0,2,1983,29,0,338600
92594,2867,2,2,0,2,0,7,2022,22,1,357700
92595,1819,3,1,1,3,1,5,1978,32,1,211900
92596,2823,3,3,0,3,0,7,2018,50,0,318300
92597,2789,4,3,1,3,1,10,2021,25,1,392400
92598,2586,5,1,1,2,0,7,2011,22,0,344600
92599,2960,2,2,0,1,0,5,1996,11,1,350500
92600,2140,1,1,0,1,0,2,2014,12,1,264000
92601,3204,2,2,0,2,1,1,1984,45,1,312900
92602,1635,1,1,1,3,0,4,1971,0,0,199500
92603,1571,4,3,0,3,0,2,2009,13,0,239600
92604,2418,3,1,0,3,0,1,2009,19,0,293300
92605,3260,5,3,1,2,0,10,2008,8,1,453000
92606,3673,2,2,0,3,0,7,1981,4,0,420300
92607,2905,2,2,1,2,1,10,1990,6,0,366500
92608,3925,2,1,0,1,1,2,1988,15,0,421000
92609,2184,5,3,0,1,0,10,1997,20,1,305400
92610,1516,4,3,1,1,0,8,2016,15,1,259100
92611,1222,4,2,0,1,0,3,1998,41,0,142700
92612,1880,3,2,1,1,0,2,1991,35,0,206500
92613,863,2,3,0,3,0,1,2013,33,0,120800
92614,3133,4,2,0,3,0,9,1989,50,0,329300
92615,3189,4,3,1,2,1,2,1975,41,1,343400
92616,3356,1,3,0,3,1,10,1985,11,0,389100
92617,2257,2,1,0,1,1,8,1975,35,0,223200
92618,3382,4,1,1,3,0,6,1982,34,0,368200
92619,880,2,3,0,2,0,2,2020,35,1,132500
92620,3228,1,2,1,1,0,9,1995,46,0,322800
92621,3541,5,1,0,2,1,3,1981,26,0,394100
92622,3495,3,3,0,3,0,1,1986,4,1,417500
92623,1215,5,2,1,1,1,7,1971,15,1,193000
92624,3466,4,1,1,2,1,7,1970,27,0,380100
92625,2981,4,2,0,1,0,10,1990,36,1,339100
92626,3559,2,2,1,1,0,6,2014,42,0,384900
92627,3733,4,1,1,3,1,4,2003,22,1,451300
92628,1358,5,1,0,3,1,10,2022,41,1,218300
92629,1022,1,2,1,3,1,5,2007,2,1,191200
92630,2962,4,2,0,2,0,1,1991,17,1,351700
92631,3173,5,3,0,1,0,5,2017,14,1,423300
92632,3043,3,1,0,3,0,7,1978,22,0,332300
92633,1814,3,3,0,1,1,10,1985,31,0,218900
92634,1818,1,2,0,1,0,5,1974,17,1,195300
92635,3096,3,2,1,2,1,4,1976,49,1,312100
92636,1025,5,3,1,3,1,5,2006,18,1,211500
92637,3130,1,3,0,2,1,3,1984,34,1,321000
92638,3297,5,2,0,2,1,4,2012,0,0,446700
92639,3925,4,3,0,1,0,4,1973,9,0,443000
92640,2477,3,1,0,1,0,3,1992,19,0,280200
92641,3592,3,2,1,3,0,10,1985,45,0,378700
92642,1286,4,1,0,3,0,6,1991,7,1,207100
92643,1973,4,2,0,3,0,10,1989,38,0,233300
92644,3927,5,1,0,2,0,3,1994,44,1,419700
92645,3057,5,2,1,3,1,8,2010,41,1,385200
92646,1115,3,1,0,3,1,2,2004,32,0,146500
92647,2386,1,3,0,3,0,5,2007,36,0,260600
92648,1199,1,1,0,2,1,7,2000,2,1,189900
92649,2315,3,1,0,3,0,7,1974,26,0,249500
92650,1951,4,3,0,2,1,2,2024,3,1,317600
92651,1568,4,1,0,2,0,1,2013,45,0,180300
92652,1835,1,2,0,3,0,7,2011,21,0,231000
92653,823,5,1,1,1,1,5,2014,22,1,177300
92654,2973,2,2,1,2,1,6,2019,1,0,401800
92655,1130,4,2,0,1,0,10,1984,18,0,168000
92656,1994,5,3,0,3,1,3,1970,22,1,254400
92657,904,1,3,1,1,0,4,2009,2,1,172400
92658,2815,1,1,0,2,1,3,2003,40,0,282500
92659,3928,5,2,1,3,0,3,1999,25,0,462300
92660,2484,5,2,1,3,0,1,1998,44,1,291400
92661,2880,5,3,1,3,0,9,1998,39,0,352500
92662,1984,5,3,1,3,0,1,1979,34,1,242400
92663,2747,1,3,0,1,0,8,1976,26,0,280700
92664,1931,1,2,0,2,1,10,2019,43,0,224600
92665,3843,4,1,1,1,1,7,2014,33,0,449800
92666,2912,3,2,0,3,1,1,2013,12,1,375200
92667,3947,2,3,0,2,0,1,2002,38,1,414700
92668,3917,1,2,1,3,1,1,2020,18,0,454700
92669,2752,2,2,0,3,1,4,2024,18,1,357200
92670,2276,1,3,0,1,0,3,1976,35,1,217100
92671,3297,1,3,1,1,0,3,2018,7,0,404200
92672,2755,5,3,0,1,0,7,1992,24,1,345500
92673,3831,3,2,0,1,1,5,1992,33,0,409600
92674,1749,3,3,1,3,0,7,1996,42,1,215900
92675,1233,1,2,1,1,0,9,1972,44,0,103300
92676,2770,5,1,0,2,0,2,1994,13,0,341500
92677,1425,4,1,0,2,1,4,1994,30,1,188500
92678,3854,3,2,0,1,0,2,1995,41,0,390900
92679,1204,4,3,0,2,1,7,2022,48,1,183400
92680,2459,3,1,1,1,0,4,1975,18,1,279900
92681,942,4,3,0,2,1,7,2005,31,1,165700
92682,3606,5,1,0,2,1,3,1983,17,0,416100
92683,1087,1,1,0,2,0,10,2016,44,0,124700
92684,871,5,1,0,2,0,7,1978,30,1,127100
92685,1206,5,3,1,3,1,4,2009,44,1,191600
92686,2618,1,3,0,2,0,2,1987,41,1,254300
92687,1353,1,2,1,3,0,8,2018,34,0,180300
92688,2087,2,1,0,2,1,8,2013,23,0,265200
92689,1578,5,1,0,3,1,8,2007,6,0,266800
92690,2740,4,2,1,3,1,8,2018,5,1,405500
92691,2578,3,1,1,2,0,3,1981,44,0,252800
92692,1867,1,1,0,2,0,5,1994,15,1,221200
92693,1789,1,3,1,2,1,8,2025,4,0,283900
92694,1088,5,2,0,3,0,3,1979,44,0,121800
92695,2847,1,1,1,1,1,10,2006,34,0,316700
92696,1580,3,2,1,1,1,7,2007,8,0,249000
92697,3907,3,1,0,3,0,5,1978,0,1,454700
92698,1337,5,3,1,2,1,5,1980,48,1,168700
92699,1257,3,2,0,1,1,6,1971,39,1,131200
92700,1923,3,2,1,3,1,4,2015,31,0,256800
92701,1974,4,1,1,3,0,8,2021,23,0,286900
92702,1959,3,1,0,2,1,1,1996,23,1,238400
92703,2605,5,3,0,2,0,3,1972,46,0,265500
92704,2198,1,2,0,2,1,7,2017,47,0,237300
92705,2488,5,2,1,3,1,10,2008,31,0,338300
92706,3989,3,1,0,2,1,3,2013,7,0,479400
92707,3827,5,2,1,2,1,3,2023,11,1,507200
92708,3256,2,3,1,1,1,1,1976,29,0,337100
92709,1840,1,1,1,3,1,8,1992,17,0,229500
92710,1443,3,3,1,2,0,1,1977,50,0,132300
92711,1050,4,1,0,2,1,4,1983,22,1,152000
92712,2420,3,2,0,1,0,8,1982,36,1,261000
92713,2547,2,1,1,3,1,7,1974,46,0,246700
92714,1678,5,3,0,2,0,9,1992,23,1,246300
92715,904,3,2,0,1,0,2,2017,15,1,163900
92716,3696,4,2,0,3,1,4,2023,24,1,461600
92717,2434,3,3,0,3,1,6,1971,18,0,284400
92718,3912,1,3,0,3,0,2,1992,50,0,371200
92719,3419,3,2,0,2,0,2,2007,47,1,360400
92720,2422,4,2,0,1,0,9,2008,27,1,312700
92721,3316,5,2,1,3,1,5,2011,16,1,443600
92722,1354,5,3,1,3,0,2,2017,3,1,265900
92723,2773,1,2,1,1,1,9,1971,0,0,328300
92724,2643,5,3,0,1,0,5,1984,39,1,299800
92725,1332,3,3,0,1,1,10,1985,0,0,217200
92726,1433,5,1,0,3,0,5,1997,5,0,231800
92727,1777,5,1,0,3,1,4,1973,12,1,242700
92728,1303,4,1,0,3,1,3,2005,41,1,171800
92729,2507,5,1,0,3,1,2,1975,6,1,322700
92730,2980,3,2,1,2,0,9,2018,45,1,352500
92731,1756,4,3,1,3,1,6,2017,31,0,261100
92732,2123,2,3,0,3,0,4,2013,11,1,292800
92733,1018,5,2,1,2,1,2,2004,12,1,203800
92734,3856,5,3,1,2,1,10,1997,15,0,490100
92735,2157,4,3,0,1,1,8,1991,3,1,314200
92736,1186,3,1,1,2,0,6,2002,4,1,207600
92737,3518,2,2,0,3,1,3,2019,17,1,428300
92738,1750,2,2,1,2,0,6,1986,9,1,235500
92739,913,5,1,0,1,0,5,1970,15,0,131800
92740,3670,4,3,0,2,0,2,1974,26,1,399000
92741,859,5,1,0,2,1,3,2016,1,1,205400
92742,1726,1,2,0,2,1,10,1998,35,0,195100
92743,1554,5,1,1,3,0,3,2018,21,0,244900
92744,2962,1,3,0,1,0,10,1994,18,1,343200
92745,1094,1,1,1,3,0,5,2020,32,1,155400
92746,2203,4,1,0,2,1,4,2021,18,1,311300
92747,1415,1,3,1,3,1,6,2008,11,1,225000
92748,2383,2,2,1,2,1,10,1984,30,1,279300
92749,2927,2,3,0,1,0,6,1971,40,0,278700
92750,1850,3,1,0,1,0,2,2004,41,0,194500
92751,2056,4,1,1,2,1,7,1978,38,0,230600
92752,1053,1,3,1,2,1,7,2025,23,0,179800
92753,2188,5,3,1,3,1,2,2021,47,0,286300
92754,2211,4,1,0,2,0,6,1970,48,0,207100
92755,3785,1,2,1,2,1,7,2019,24,1,447500
92756,3220,1,1,1,1,0,5,2004,26,1,355000
92757,1146,2,1,1,1,1,2,1996,2,1,185600
92758,1960,4,1,0,1,0,7,1988,27,1,237500
92759,1143,1,2,1,2,1,6,2001,25,1,161800
92760,2905,3,2,1,3,1,2,1995,29,0,334000
92761,1019,4,1,1,2,1,8,1981,30,1,150900
92762,1841,4,3,0,2,0,8,2021,1,1,312600
92763,3275,1,3,1,2,0,4,1988,33,0,338000
92764,1641,4,1,1,2,0,4,1980,5,1,235600
92765,2000,2,1,1,2,1,10,2015,12,1,294000
92766,2379,2,1,0,3,1,8,1993,23,0,277400
92767,2317,5,1,0,1,0,7,2001,30,1,291700
92768,1285,2,3,1,3,0,7,1995,16,1,197500
92769,2538,5,1,0,2,1,1,2003,5,1,350300
92770,1773,5,2,0,2,0,5,1999,16,1,260300
92771,3350,1,2,0,1,1,5,2007,22,0,373000
92772,3469,5,3,0,2,0,1,1996,18,1,420900
92773,2757,1,3,0,3,0,3,1982,12,1,311700
92774,1504,5,1,1,2,0,1,1980,12,0,208400
92775,1648,3,2,1,2,0,6,2000,42,1,199800
92776,1808,5,1,1,1,0,3,1978,20,1,232800
92777,1439,4,3,0,2,1,4,1985,40,0,168900
92778,3881,1,3,1,1,0,10,2016,19,0,456600
92779,3453,2,1,0,3,0,1,1999,40,0,345300
92780,1613,3,3,0,3,0,1,2016,2,0,255300
92781,2560,3,2,0,2,0,6,2023,36,1,315000
92782,3105,2,3,0,3,0,5,1993,45,1,322000
92783,3729,5,1,1,1,1,3,1976,39,0,393400
92784,3251,5,1,0,3,0,3,1975,24,1,366100
92785,2047,1,3,0,3,0,2,1991,43,1,201200
92786,1570,2,2,1,2,0,1,1995,46,0,154000
92787,3395,3,2,1,2,0,3,2019,23,0,409000
92788,1060,1,3,1,1,0,9,2012,33,0,147500
92789,2594,5,2,1,3,0,3,2001,43,1,310900
92790,1570,2,1,0,2,0,9,2006,45,0,169500
92791,3173,1,2,1,1,0,2,1980,22,1,331300
92792,3846,5,1,1,3,0,2,2025,31,1,471100
92793,1027,4,3,0,1,1,5,1976,18,0,150700
92794,3447,1,2,0,2,0,10,1994,9,0,396200
92795,3973,5,2,0,2,0,10,1982,29,1,453800
92796,807,5,2,1,2,1,2,1976,2,0,162700
92797,1413,3,3,1,1,0,2,2005,10,1,223300
92798,3472,4,3,1,2,1,10,2019,29,0,442700
92799,3055,1,3,1,1,0,7,1988,24,0,332500
92800,3744,2,3,1,2,0,10,1989,37,0,401900
92801,1868,1,2,0,2,1,3,2010,2,1,263800
92802,3305,3,1,1,2,0,9,2019,44,1,382500
92803,1321,2,3,1,2,0,5,2003,30,1,181100
92804,3189,3,1,1,3,0,7,2024,46,1,371900
92805,3079,2,1,0,3,1,4,1971,37,1,303400
92806,2568,2,1,0,3,0,7,2008,29,1,301300
92807,2302,3,2,1,2,0,4,1994,32,0,263200
92808,2787,3,1,1,1,0,9,2024,1,1,397200
92809,2762,1,1,1,1,1,6,2006,41,1,296700
92810,2166,3,3,0,2,1,2,2025,15,0,305100
92811,3016,5,3,0,1,1,2,1972,21,0,345100
92812,3115,4,3,1,1,0,10,2015,1,1,443000
92813,1548,3,3,1,3,1,7,2001,23,1,235300
92814,2087,1,3,0,3,0,3,2011,25,0,247200
92815,1691,2,3,1,2,0,6,1996,17,0,225600
92816,1399,3,2,1,1,1,3,1970,21,0,166400
92817,3513,3,2,1,1,1,1,1999,21,0,402800
92818,3189,4,1,1,3,0,9,2005,20,1,405900
92819,906,2,1,0,3,0,2,2011,10,1,156600
92820,958,2,1,0,2,0,7,1991,49,0,83300
92821,3306,4,3,0,3,0,4,2023,13,1,438100
92822,2919,2,2,1,3,0,9,1985,28,1,331900
92823,3480,5,3,0,1,1,7,2016,49,1,410500
92824,1026,1,2,0,1,0,3,2007,38,0,106600
92825,3576,5,3,1,2,1,7,2025,42,1,450600
92826,1406,5,1,0,2,0,9,1986,0,1,237600
92827,3446,3,3,1,3,0,4,1973,43,0,348100
92828,2759,3,1,1,2,1,6,2006,17,1,355400
92829,901,3,2,1,3,1,4,1991,16,1,160100
92830,2179,5,1,1,2,1,7,1971,5,0,295400
92831,1950,2,3,1,2,1,3,1991,11,0,255500
92832,2217,5,2,0,3,1,6,1980,31,1,274200
92833,3429,1,2,1,2,1,10,1998,4,1,426900
92834,3582,3,3,0,2,1,9,2002,36,0,406200
92835,1059,4,2,1,1,0,9,2010,40,0,159900
92836,1076,1,2,1,2,0,10,1991,17,1,159100
92837,1609,1,2,0,1,1,7,1983,36,1,164900
92838,1395,3,2,0,1,1,10,2009,2,0,239500
92839,1264,4,3,0,3,0,7,1998,48,0,155400
92840,2981,3,2,0,3,1,8,1976,13,0,350600
92841,2346,3,2,0,1,1,10,1984,4,1,313600
92842,2545,4,2,1,3,1,4,1998,47,1,295000
92843,3734,4,2,0,3,1,5,2013,40,0,426400
92844,2920,5,1,0,2,0,5,2011,43,0,334500
92845,3499,1,2,1,2,0,8,2023,32,0,399900
92846,970,5,3,1,1,1,10,1994,13,1,205500
92847,3545,3,3,1,1,0,3,2020,2,0,458500
92848,1046,2,3,1,2,0,1,2012,20,1,169600
92849,1153,5,1,1,3,1,10,1999,26,0,198300
92850,2888,4,2,0,3,0,9,1996,48,0,314800
92851,2959,2,2,0,1,1,9,1972,26,0,310900
92852,3563,2,2,0,1,0,10,2025,37,1,410800
92853,2704,5,1,0,2,1,7,2004,27,0,339900
92854,1260,3,2,0,1,1,9,2017,21,1,210500
